No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish,id,latitude,longitude
1042,2020,ACEH,1114,ACEH TAMIANG,12.29,294356,36176,1114,4.25,97.96667
1043,2020,ACEH,1115,NAGAN RAYA,7.64,168392,12865,1115,4.16667,96.51667
1044,2020,ACEH,1116,ACEH JAYA,8.97,93159,8356,1116,4.86,95.64
1045,2020,ACEH,1117,BENER MERIAH,6.98,161342,11262,1117,4.73015,96.86156
1046,2020,ACEH,1118,PIDIE JAYA,5.1,158397,8078,1118,5.15,96.21667
1047,2020,ACEH,1171,KOTA BANDA ACEH,5.0,252899,12645,1171,5.54167,95.33333
1048,2020,ACEH,1172,KOTA SABANG,5.15,41197,2122,1172,5.82164,95.31086
1049,2020,ACEH,1173,KOTA LANGSA,7.35,185971,13669,1173,4.47,97.93
1050,2020,ACEH,1174,KOTA LHOKSEUMAWE,7.08,188713,13361,1174,5.13333,97.06667
1051,2020,ACEH,1175,KOTA SUBULUSSALAM,7.7,90751,6988,1175,2.75,97.93333
1052,2020,SUMATERA UTARA,1201,NIAS,7.79,146672,11426,1201,1.03333,97.76667
1053,2020,SUMATERA UTARA,1202,MANDAILING NATAL,7.21,472886,34095,1202,0.78378,99.25495
1054,2020,SUMATERA UTARA,1203,TAPANULI SELATAN,7.28,300911,21906,1203,1.51667,99.25
1055,2020,SUMATERA UTARA,1204,TAPANULI TENGAH,7.8,365177,28484,1204,1.9,98.66667
1056,2020,SUMATERA UTARA,1205,TAPANULI UTARA,6.79,312758,21236,1205,2.0028,99.0707
1057,2020,SUMATERA UTARA,1206,TOBA SAMOSIR,4.74,206199,9774,1206,2.39793,99.21678
1058,2020,SUMATERA UTARA,1207,LABUHANBATU,6.49,493899,32054,1207,2.26667,100.1
1059,2020,SUMATERA UTARA,1208,ASAHAN,6.77,769960,52126,1208,2.78333,99.55
1060,2020,SUMATERA UTARA,1209,SIMALUNGUN,8.06,990246,79814,1209,2.9,99.0
1061,2020,SUMATERA UTARA,1210,DAIRI,6.42,308764,19823,1210,2.86667,98.23333
1062,2020,SUMATERA UTARA,1211,KARO,4.56,404998,18468,1211,3.11667,98.3
1063,2020,SUMATERA UTARA,1212,DELI SERDANG,6.73,1931441,129986,1212,3.41667,98.66667
1064,2020,SUMATERA UTARA,1213,LANGKAT,9.61,1030202,99002,1213,3.71667,98.21667
1065,2020,SUMATERA UTARA,1214,NIAS SELATAN,8.55,360531,30825,1214,0.77,97.75
1066,2020,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,6.69,197751,13230,1215,2.26551,98.50376
1067,2020,SUMATERA UTARA,1216,PAKPAK BHARAT,5.3,52351,2775,1216,2.56667,98.28333
1068,2020,SUMATERA UTARA,1217,SAMOSIR,5.85,136441,7982,1217,2.64025,98.71525
1069,2020,SUMATERA UTARA,1218,SERDANG BEDAGAI,8.19,657490,53848,1218,3.36667,99.03333
1070,2020,SUMATERA UTARA,1219,BATU BARA,7.51,410678,30842,1219,3.16166,99.52652
1071,2020,SUMATERA UTARA,1220,PADANG LAWAS UTARA,6.01,260720,15669,1220,1.46011,99.67346
1072,2020,SUMATERA UTARA,1221,PADANG LAWAS,5.38,261011,14042,1221,1.44684,99.99207
1073,2020,SUMATERA UTARA,1222,LABUHANBATU SELATAN,4.8,314094,15077,1222,1.983,100.0976
1074,2020,SUMATERA UTARA,1223,LABUHANBATU UTARA,6.3,381994,24066,1223,2.33349,99.63776
1075,2020,SUMATERA UTARA,1224,NIAS UTARA,7.85,147274,11561,1224,1.33037,97.31964
1076,2020,SUMATERA UTARA,1225,NIAS BARAT,9.07,89994,8162,1225,1.05966,97.58606
1077,2020,SUMATERA UTARA,1271,KOTA SIBOLGA,4.47,89584,4004,1271,1.73333,98.8
1078,2020,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,5.82,176027,10245,1272,2.95833,99.79167
1079,2020,SUMATERA UTARA,1273,KOTA PEMATANGSIANTAR,6.25,268254,16766,1273,2.96667,99.05
1080,2020,SUMATERA UTARA,1274,KOTA TEBING TINGGI,7.42,172838,12825,1274,3.325,99.14167
1081,2020,SUMATERA UTARA,1275,KOTA MEDAN,4.31,2435252,104959,1275,3.65,98.66667
1082,2020,SUMATERA UTARA,1276,KOTA BINJAI,8.08,291842,23581,1276,3.8,108.23333
1083,2020,SUMATERA UTARA,1277,KOTA PADANG SIDEMPUAN,5.08,225105,11435,1277,1.37375,99.26843
1084,2020,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,6.73,136017,9154,1278,1.32731,97.55018
1085,2020,SUMATERA BARAT,1301,KEPULAUAN MENTAWAI,7.08,87623,6204,1301,1.98917,99.51889
1086,2020,SUMATERA BARAT,1302,PESISIR SELATAN,5.2,504418,26230,1302,-1.58333,100.85
1087,2020,SUMATERA BARAT,1303,SOLOK,6.71,391497,26269,1303,-0.96667,100.81667
1088,2020,SUMATERA BARAT,1304,SIJUNJUNG,5.68,235045,13351,1304,-1.1827,101.6056
1089,2020,SUMATERA BARAT,1305,TANAH DATAR,7.02,371704,26094,1305,-0.4555,100.5771
1090,2020,SUMATERA BARAT,1306,PADANG PARIAMAN,5.55,430626,23900,1306,-0.6,100.28333
1091,2020,SUMATERA BARAT,1307,AGAM,6.5,529138,34394,1307,-0.25,100.16667
1092,2020,SUMATERA BARAT,1308,LIMA PULUH KOTA,6.12,383525,23472,1308,-0.0168,100.5872
1093,2020,SUMATERA BARAT,1309,PASAMAN,8.04,299851,24108,1309,0.42503,99.94606
1094,2020,SUMATERA BARAT,1310,SOLOK SELATAN,6.3,182027,11468,1310,-1.23333,101.417
1095,2020,SUMATERA BARAT,1311,DHARMASRAYA,5.67,228591,12961,1311,-1.05,101.367
1096,2020,SUMATERA BARAT,1312,PASAMAN BARAT,5.9,431672,25469,1312,0.28152,99.51965
1097,2020,SUMATERA BARAT,1371,KOTA PADANG,4.64,909040,42179,1371,-0.98333,100.45
1098,2020,SUMATERA BARAT,1372,KOTA SOLOK,5.02,73438,3687,1372,-0.76667,100.61667
1099,2020,SUMATERA BARAT,1373,KOTA SAWAHLUNTO,6.41,65138,4175,1373,-0.6,100.75
1100,2020,SUMATERA BARAT,1374,KOTA PADANG PANJANG,6.05,56311,3407,1374,-0.45,100.43333
1101,2020,SUMATERA BARAT,1375,KOTA BUKITTINGGI,4.27,121028,5168,1375,-0.275,100.375
1102,2020,SUMATERA BARAT,1376,KOTA PAYAKUMBUH,5.37,139576,7495,1376,-0.23333,100.63333
1103,2020,SUMATERA BARAT,1377,KOTA PARIAMAN,3.75,94224,3533,1377,-0.62682,100.12047
1104,2020,RIAU,1401,KUANTAN SINGINGI,10.87,334943,36408,1401,-0.47532,101.45857
1105,2020,RIAU,1402,INDRAGIRI HULU,9.11,444548,40498,1402,-0.55,102.31667
1106,2020,RIAU,1403,INDRAGIRI HILIR,13.91,654909,91098,1403,-0.33333,103.16667
1107,2020,RIAU,1404,PELALAWAN,7.14,390046,27849,1404,0.20822,102.18607
1108,2020,RIAU,1405,SIAK,7.02,457940,32147,1405,0.97453,102.01355
1109,2020,RIAU,1406,KAMPAR,9.34,841332,78580,1406,0.2344,101.2131
1110,2020,RIAU,1407,ROKAN HULU,9.64,561385,54118,1407,0.88333,100.48333
1111,2020,RIAU,1408,BENGKALIS,9.45,565569,53446,1408,0.9838,102.5096
1112,2020,RIAU,1409,ROKAN HILIR,8.24,637161,52502,1409,2.16599,100.82514
1113,2020,RIAU,1410,KEPULAUAN MERANTI,10.41,206116,21457,1410,0.97488,102.69539
1114,2020,RIAU,1471,KOTA PEKANBARU,7.51,983356,73850,1471,0.53333,101.46667
1115,2020,RIAU,1473,D U M A I,8.35,316782,26451,1473,1.61592,101.4917
1116,2020,JAMBI,1501,KERINCI,10.33,250259,25852,1501,-2.03333,101.53333
1117,2020,JAMBI,1502,MERANGIN,10.06,354052,35618,1502,-2.06933,102.13303
1118,2020,JAMBI,1503,SAROLANGUN,10.26,290047,29759,1503,-2.3,102.65
1119,2020,JAMBI,1504,BATANGHARI,9.06,301700,27334,1504,-1.75,103.11667
1120,2020,JAMBI,1505,MUARO JAMBI,8.17,402017,32845,1505,-1.55214,103.82163
1121,2020,JAMBI,1506,TANJUNG JABUNG TIMUR,9.89,229813,22729,1506,-1.13198,103.61755
1122,2020,JAMBI,1507,TANJUNG JABUNG BARAT,10.74,317498,34099,1507,-1.1544,103.24402
1123,2020,JAMBI,1508,TEBO,9.93,337669,33531,1508,-1.45576,102.37473
1124,2020,JAMBI,1509,BUNGO,8.75,362363,31707,1509,-1.50222,101.96
1125,2020,JAMBI,1571,KOTA JAMBI,6.71,606200,40676,1571,-1.61667,103.65
1126,2020,JAMBI,1572,KOTA SUNGAI PENUH,7.95,96610,7680,1572,-2.10896,101.32175
1127,2020,SUMATERA SELATAN,1601,OGAN KOMERING ULU,11.44,367603,42054,1601,-4.13333,104.03333
1128,2020,SUMATERA SELATAN,1602,OGAN KOMERING ILIR,8.32,769348,64010,1602,-3.36667,105.36667
1129,2020,SUMATERA SELATAN,1603,MUARA ENIM,8.24,612900,50503,1603,-4.2327,103.6141
1130,2020,SUMATERA SELATAN,1604,LAHAT,10.11,430071,43480,1604,-3.7864,103.5428
1131,2020,SUMATERA SELATAN,1605,MUSI RAWAS,8.9,395570,35206,1605,-3.08333,103.2
1132,2020,SUMATERA SELATAN,1606,MUSI BANYUASIN,7.64,622206,47537,1606,-2.41667,103.75
1133,2020,SUMATERA SELATAN,1607,BANYUASIN,9.45,836914,79088,1607,-2.88333,104.38306
1134,2020,SUMATERA SELATAN,1608,OGAN KOMERING ULUSELATAN,12.8,408981,52350,1608,-4.65728,104.00659
1135,2020,SUMATERA SELATAN,1609,OGAN KOMERING ULUTIMUR,10.92,649853,70964,1609,-3.85679,104.75209
1136,2020,SUMATERA SELATAN,1610,OGAN ILIR,9.44,416549,39322,1610,-3.43186,104.62727
1137,2020,SUMATERA SELATAN,1611,EMPAT LAWANG,14.55,333622,48542,1611,3.22667,99.09256
1138,2020,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANGILIR,9.18,194900,17892,1612,-3.21342,104.08722
1139,2020,SUMATERA SELATAN,1613,MUSI RAWAS UTARA,8.31,188861,15694,1613,-2.48533,103.29346
1140,2020,SUMATERA SELATAN,1671,KOTA PALEMBANG,8.99,1668848,150029,1671,-3.0,104.71667
1141,2020,SUMATERA SELATAN,1672,KOTA PRABUMULIH,14.56,193196,28129,1672,-3.46202,104.2229
1142,2020,SUMATERA SELATAN,1673,KOTA PAGAR ALAM,17.03,143844,24497,1673,-4.13055,103.26822
1143,2020,SUMATERA SELATAN,1674,KOTA LUBUK LINGGAU,11.14,234166,26086,1674,-3.29308,102.85503
1144,2020,BENGKULU,1701,BENGKULU SELATAN,8.09,166249,13450,1701,-4.35,103.03333
1145,2020,BENGKULU,1702,REJANG LEBONG,11.62,276645,32146,1702,-3.43333,102.71667
1146,2020,BENGKULU,1703,BENGKULU UTARA,6.56,296523,19452,1703,-3.33333,102.05
1147,2020,BENGKULU,1704,KAUR,6.33,126551,8011,1704,-4.78179,103.36109
1148,2020,BENGKULU,1705,SELUMA,7.38,207877,15341,1705,-3.96644,102.47429
1149,2020,BENGKULU,1706,MUKO MUKO,3.64,190498,6934,1706,-3.07438,101.54766
1150,2020,BENGKULU,1707,LEBONG,8.03,106293,8535,1707,-3.24278,102.3349
1151,2020,BENGKULU,1708,KEPAHIANG,10.99,149737,16456,1708,-3.60194,102.56424
1152,2020,BENGKULU,1709,BENGKULU TENGAH,5.67,116706,6617,1709,-3.20679,102.12616
1153,2020,BENGKULU,1771,KOTA BENGKULU,8.2,373591,30634,1771,-3.81667,102.31667
1154,2020,LAMPUNG,1801,LAMPUNG BARAT,10.98,302139,33175,1801,-5.14904,104.19309
1155,2020,LAMPUNG,1802,TANGGAMUS,13.22,640275,84644,1802,-5.38508,104.62349
1156,2020,LAMPUNG,1803,LAMPUNG SELATAN,12.33,1064301,131228,1803,-5.4531,104.9877
1157,2020,LAMPUNG,1804,LAMPUNG TIMUR,12.3,1110340,136572,1804,-5.10273,105.68003
1158,2020,LAMPUNG,1805,LAMPUNG TENGAH,12.46,1460045,181922,1805,-4.86667,105.26667
1159,2020,LAMPUNG,1806,LAMPUNG UTARA,12.46,633099,78884,1806,-4.81667,104.8
1160,2020,LAMPUNG,1807,WAY KANAN,10.19,473575,48257,1807,-4.44705,104.52753
1161,2020,LAMPUNG,1808,TULANGBAWANG,11.17,430021,48033,1808,-4.20604,105.57999
1162,2020,LAMPUNG,1809,PESAWARAN,11.9,477468,56819,1809,-5.4298,105.17899
1163,2020,LAMPUNG,1810,PRINGSEWU,15.23,405466,61752,1810,-5.42211,104.93454
1164,2020,LAMPUNG,1811,MESUJI,12.27,227518,27916,1811,-4.0439,105.4013
1165,2020,LAMPUNG,1812,TULANG BAWANG BARAT,14.32,286162,40978,1812,-4.43975,105.0444
1166,2020,LAMPUNG,1813,PESISIR BARAT,7.23,162697,11763,1813,-5.19323,103.93976
1167,2020,LAMPUNG,1871,KOTA BANDAR LAMPUNG,11.74,1166066,136896,1871,-5.41667,105.25
1168,2020,LAMPUNG,1872,KOTA METRO,11.54,168676,19465,1872,-5.11856,105.29949
1169,2020,KEPULAUAN BANGKA BELITUNG,1901,BANGKA,9.43,326265,30767,1901,-1.91667,105.93333
1170,2020,KEPULAUAN BANGKA BELITUNG,1902,BELITUNG,8.12,182079,14785,1902,-2.86667,107.7
1171,2020,KEPULAUAN BANGKA BELITUNG,1903,BANGKA BARAT,11.7,204612,23940,1903,-1.95839,105.53741
1172,2020,KEPULAUAN BANGKA BELITUNG,1904,BANGKA TENGAH,8.04,198946,15995,1904,-2.33989,106.1142
1173,2020,KEPULAUAN BANGKA BELITUNG,1905,BANGKA SELATAN,9.32,198189,18471,1905,-2.66803,106.01257
1174,2020,KEPULAUAN BANGKA BELITUNG,1906,BELITUNG TIMUR,9.71,127018,12333,1906,-2.9627,108.15216
1175,2020,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKAL PINANG,8.97,218569,19606,1971,-2.13333,106.13333
1176,2020,KEPULAUAN RIAU,2101,KARIMUN,9.74,253457,24687,2101,0.80764,103.41911
1177,2020,KEPULAUAN RIAU,2102,BINTAN,10.03,159518,16000,2102,0.95,104.61944
1178,2020,KEPULAUAN RIAU,2103,NATUNA,11.39,81495,9282,2103,4.71417,107.97639
1179,2020,KEPULAUAN RIAU,2104,LINGGA,13.47,98633,13286,2104,0.2,104.61667
1180,2020,KEPULAUAN RIAU,2105,KEPULAUAN ANAMBAS,7.24,47402,3432,2105,3.0,106.0
1181,2020,KEPULAUAN RIAU,2171,KOTA BATAM,4.4,1196396,52641,2171,1.05211,104.02851
1182,2020,KEPULAUAN RIAU,2172,KOTA TANJUNG PINANG,6.07,227663,13819,2172,0.91683,104.44329
1183,2020,DKI JAKARTA,3101,KEPULAUAN SERIBU,2.86,27749,794,3101,-5.5985,106.55271
1184,2020,DKI JAKARTA,3171,KOTA JAKARTA SELATAN,1.5,2226812,33402,3171,-6.266,106.8135
1185,2020,DKI JAKARTA,3172,KOTA JAKARTA TIMUR,2.18,3037139,66210,3172,-6.2521,106.884
1186,2020,DKI JAKARTA,3173,KOTA JAKARTA PUSAT,1.97,1056896,20821,3173,-6.1777,106.8403
1187,2020,DKI JAKARTA,3174,KOTA JAKARTA BARAT,1.78,2434511,43334,3174,-6.1676,106.7673
1188,2020,DKI JAKARTA,3175,KOTA JAKARTA UTARA,2.18,1778981,38782,3175,-6.1339,106.8823
1189,2020,JAWA BARAT,3201,BOGOR,4.06,5427068,220339,3201,-6.58333,106.71667
1190,2020,JAWA BARAT,3202,SUKABUMI,4.89,2725450,133275,3202,-7.06667,106.7
1191,2020,JAWA BARAT,3203,CIANJUR,4.75,2477560,117684,3203,-6.7725,107.08306
1192,2020,JAWA BARAT,3204,BANDUNG,5.07,3623790,183726,3204,-7.1,107.6
1193,2020,JAWA BARAT,3205,GARUT,4.06,2585607,104976,3205,-7.38333,107.76667
1194,2020,JAWA BARAT,3206,TASIKMALAYA,5.64,1865203,105197,3206,-7.5,108.13333
1195,2020,JAWA BARAT,3207,CIAMIS,5.11,1229069,62805,3207,-7.28333,108.41667
1196,2020,JAWA BARAT,3208,KUNINGAN,3.51,1167686,40986,3208,-7.0,108.55
1197,2020,JAWA BARAT,3209,CIREBON,5.41,2270621,122841,3209,-6.8,108.56667
1198,2020,JAWA BARAT,3210,MAJALENGKA,4.17,1305476,54438,3210,-6.81667,108.28333
1199,2020,JAWA BARAT,3211,SUMEDANG,4.01,1152507,46216,3211,-6.81667,107.98333
1200,2020,JAWA BARAT,3212,INDRAMAYU,4.28,1834434,78514,3212,-6.45,108.16667
1201,2020,JAWA BARAT,3213,SUBANG,4.81,1595320,76735,3213,-6.50833,107.7025
1202,2020,JAWA BARAT,3214,PURWAKARTA,4.08,997869,40713,3214,-6.58333,107.45
1203,2020,JAWA BARAT,3215,KARAWANG,3.79,2439085,92441,3215,-6.26667,107.41667
1204,2020,JAWA BARAT,3216,BEKASI,2.26,3113017,70354,3216,-6.24667,107.10833
1205,2020,JAWA BARAT,3217,BANDUNG BARAT,5.07,1788336,90669,3217,-6.83333,107.48333
1206,2020,JAWA BARAT,3218,PANGANDARAN,4.39,423667,18599,3218,-7.6673,108.64037
1207,2020,JAWA BARAT,3271,BOGOR,2.95,1043070,30771,3271,-6.59167,106.8
1208,2020,JAWA BARAT,3272,SUKABUMI,3.65,346325,12641,3272,-6.95,106.93333
1209,2020,JAWA BARAT,3273,BANDUNG,2.82,2444160,68925,3273,-6.9175,107.62444
1210,2020,JAWA BARAT,3274,CIREBON,4.52,333303,15065,3274,-6.75,108.55
1211,2020,JAWA BARAT,3275,BEKASI,1.33,2543676,33831,3275,-6.28333,106.98333
1212,2020,JAWA BARAT,3276,KOTA DEPOK,1.26,2056335,25910,3276,-6.4,106.81667
1213,2020,JAWA BARAT,3277,KOTA CIMAHI,2.66,568400,15119,3277,-6.89167,107.55
1214,2020,JAWA BARAT,3278,TASIKMALAYA,4.17,716155,29864,3278,-7.35,108.21667
1215,2020,JAWA BARAT,3279,BANJAR,3.93,200973,7898,3279,-7.36996,108.53209
1216,2020,JAWA TENGAH,3301,CILACAP,13.53,1944857,263139,3301,-7.57417,108.98861
1217,2020,JAWA TENGAH,3302,BANYUMAS,11.36,1776918,201858,3302,-7.45,109.16667
1218,2020,JAWA TENGAH,3303,PURBALINGGA,11.54,998561,115234,3303,-7.28417,109.35028
1219,2020,JAWA TENGAH,3304,BANJARNEGARA,12.87,1017767,130987,3304,-7.35111,109.5875
1220,2020,JAWA TENGAH,3305,KEBUMEN,12.55,1350438,169480,3305,-7.63917,109.66056
1221,2020,JAWA TENGAH,3306,PURWOREJO,16.51,769880,127107,3306,-7.7,109.96667
1222,2020,JAWA TENGAH,3307,WONOSOBO,15.73,879124,138286,3307,-7.36139,109.92667
1223,2020,JAWA TENGAH,3308,MAGELANG,13.75,1299859,178731,3308,-7.4275,110.16194
1224,2020,JAWA TENGAH,3309,BOYOLALI,12.59,1062713,133796,3309,-7.5,110.7
1225,2020,JAWA TENGAH,3310,KLATEN,14.16,1260506,178488,3310,-7.68333,110.61667
1226,2020,JAWA TENGAH,3311,SUKOHARJO,11.54,907587,104736,3311,-7.68333,110.83333
1227,2020,JAWA TENGAH,3312,WONOGIRI,15.8,1043177,164822,3312,-7.91667,111.0
1228,2020,JAWA TENGAH,3313,KARANGANYAR,9.93,931963,92544,3313,-7.62806,111.0625
1229,2020,JAWA TENGAH,3314,SRAGEN,10.98,976951,107269,3314,-7.41278,110.935
1230,2020,JAWA TENGAH,3315,GROBOGAN,16.85,1453526,244919,3315,-7.11667,110.91667
1231,2020,JAWA TENGAH,3316,BLORA,15.35,884333,135745,3316,-7.06667,111.38333
1232,2020,JAWA TENGAH,3317,REMBANG,13.98,645333,90218,3317,-6.78333,111.46667
1233,2020,JAWA TENGAH,3318,PATI,12.96,1324188,171615,3318,-6.76667,111.1
1234,2020,JAWA TENGAH,3319,KUDUS,10.06,849184,85428,3319,-6.8,110.86667
1235,2020,JAWA TENGAH,3320,JEPARA,13.64,1184947,161627,3320,-6.58333,110.76667
1236,2020,JAWA TENGAH,3321,DEMAK,8.02,1203956,96557,3321,-6.8993,110.6122
1237,2020,JAWA TENGAH,3322,SEMARANG,9.68,1053094,101939,3322,-7.20667,110.44139
1238,2020,JAWA TENGAH,3323,TEMANGGUNG,16.16,790174,127692,3323,-7.25,110.11667
1239,2020,JAWA TENGAH,3324,KENDAL,11.72,1018505,119369,3324,-7.0256,110.1685
1240,2020,JAWA TENGAH,3325,BATANG,9.93,801718,79611,3325,-7.03333,109.88333
1241,2020,JAWA TENGAH,3326,PEKALONGAN,7.81,968821,75665,3326,-7.0319,109.624
1242,2020,JAWA TENGAH,3327,PEMALANG,10.26,1471489,150975,3327,-7.03333,109.4
1243,2020,JAWA TENGAH,3328,TEGAL,9.33,1596996,149000,3328,-7.03333,109.16667
1244,2020,JAWA TENGAH,3329,BREBES,11.3,1978759,223600,3329,-7.05,108.9
1245,2020,JAWA TENGAH,3371,MAGELANG,10.58,121526,12857,3371,-7.5,110.225
1246,2020,JAWA TENGAH,3372,KOTA SURAKARTA,7.83,522364,40901,3372,-7.55,110.81667
1247,2020,JAWA TENGAH,3373,KOTA SALATIGA,6.54,192322,12578,3373,-7.33278,110.48333
1248,2020,JAWA TENGAH,3374,SEMARANG,5.69,1653524,94086,3374,-7.03333,110.38333
1249,2020,JAWA TENGAH,3375,PEKALONGAN,7.35,307150,22576,3375,-6.9,109.68333
1250,2020,JAWA TENGAH,3376,TEGAL,5.82,273825,15937,3376,-6.8686,109.1129
1251,2020,DI YOGYAKARTA,3401,KULON PROGO,13.29,436395,57997,3401,-7.645,110.02694
1252,2020,DI YOGYAKARTA,3402,BANTUL,9.38,985770,92465,3402,-7.9,110.36667
1253,2020,DI YOGYAKARTA,3403,GUNUNGKIDUL,14.52,747161,108488,3403,-7.98333,110.61667
1254,2020,DI YOGYAKARTA,3404,SLEMAN,6.68,1125804,75204,3404,-7.68167,110.32333
1255,2020,DI YOGYAKARTA,3471,KOTA YOGYAKARTA,8.3,373589,31008,3471,-7.8,110.375
1256,2020,JAWA TIMUR,3501,PACITAN,11.25,586110,65937,3501,-8.13333,111.16667
1257,2020,JAWA TIMUR,3502,PONOROGO,9.95,949318,94457,3502,-7.93333,111.5
1258,2020,JAWA TIMUR,3503,TRENGGALEK,12.69,731125,92780,3503,-8.16667,111.61667
1259,2020,JAWA TIMUR,3504,TULUNGAGUNG,8.4,1089775,91541,3504,-8.11667,111.91667
1260,2020,JAWA TIMUR,3505,BLITAR,11.39,1223745,139385,3505,-8.13333,112.25
1261,2020,JAWA TIMUR,3506,KEDIRI,9.03,1635294,147667,3506,-7.83333,112.16667
1262,2020,JAWA TIMUR,3507,MALANG,10.59,2654448,281106,3507,-8.16667,112.66667
1263,2020,JAWA TIMUR,3508,LUMAJANG,11.29,1119251,126363,3508,-8.11667,113.15
1264,2020,JAWA TIMUR,3509,JEMBER,9.72,2536729,246570,3509,-8.25,113.65
1265,2020,JAWA TIMUR,3510,BANYUWANGI,10.32,1708114,176277,3510,-8.33333,114.2
1266,2020,JAWA TIMUR,3511,BONDOWOSO,13.64,776151,105867,3511,-7.9404,113.9834
1267,2020,JAWA TIMUR,3512,SITUBONDO,15.49,685967,106256,3512,-7.71667,114.05
1268,2020,JAWA TIMUR,3513,PROBOLINGGO,9.74,1152537,112257,3513,-7.86667,113.31667
1269,2020,JAWA TIMUR,3514,PASURUAN,8.56,1605969,137471,3514,-7.73333,112.83333
1270,2020,JAWA TIMUR,3515,SIDOARJO,4.09,2082801,85187,3515,-7.45,112.7
1271,2020,JAWA TIMUR,3516,MOJOKERTO,5.93,1119209,66369,3516,-7.55,112.5
1272,2020,JAWA TIMUR,3517,JOMBANG,8.95,1318062,117967,3517,-7.55,112.25
1273,2020,JAWA TIMUR,3518,NGANJUK,9.74,1103902,107520,3518,-7.6,111.93333
1274,2020,JAWA TIMUR,3519,MADIUN,10.71,744350,79720,3519,-7.61667,111.65
1275,2020,JAWA TIMUR,3520,MAGETAN,9.05,670812,60708,3520,-7.64472,111.35917
1276,2020,JAWA TIMUR,3521,NGAWI,12.75,870057,110932,3521,-7.47444,111.33444
1277,2020,JAWA TIMUR,3522,BOJONEGORO,8.74,1301635,113763,3522,-7.25,111.8
1278,2020,JAWA TIMUR,3523,TUBAN,10.26,1198012,122916,3523,-6.96667,111.9
1279,2020,JAWA TIMUR,3524,LAMONGAN,6.02,1344165,80919,3524,-7.13333,112.31667
1280,2020,JAWA TIMUR,3525,GRESIK,4.43,1311215,58087,3525,-7.1933,112.553
1281,2020,JAWA TIMUR,3526,BANGKALAN,7.39,1060377,78362,3526,-7.05,112.93333
1282,2020,JAWA TIMUR,3527,SAMPANG,7.8,969694,75636,3527,-7.05,113.25
1283,2020,JAWA TIMUR,3528,PAMEKASAN,9.83,850057,83561,3528,-7.06667,113.5
1284,2020,JAWA TIMUR,3529,SUMENEP,8.06,1124436,90630,3529,-7.11667,114.33333
1285,2020,JAWA TIMUR,3571,KEDIRI,7.19,286796,20621,3571,-7.83333,112.01667
1286,2020,JAWA TIMUR,3572,BLITAR,5.44,149149,8114,3572,-8.1,112.16667
1287,2020,JAWA TIMUR,3573,MALANG,5.31,843810,44806,3573,-7.975,112.63333
1288,2020,JAWA TIMUR,3574,PROBOLINGGO,5.9,239649,14139,3574,-7.78333,113.21667
1289,2020,JAWA TIMUR,3575,PASURUAN,5.55,208006,11544,3575,-7.65,112.9
1290,2020,JAWA TIMUR,3576,MOJOKERTO,5.61,132434,7430,3576,-7.46667,112.43333
1291,2020,JAWA TIMUR,3577,MADIUN,5.89,195175,11496,3577,-7.63333,111.53333
1292,2020,JAWA TIMUR,3578,KOTA SURABAYA,3.82,2874314,109799,3578,-7.26667,112.71667
1293,2020,JAWA TIMUR,3579,KOTA BATU,5.33,213046,11355,3579,-7.83272,112.53751
1294,2020,BANTEN,3601,PANDEGLANG,3.6,1272687,45817,3601,-6.63333,105.75
1295,2020,BANTEN,3602,LEBAK,3.14,1386793,43545,3602,-6.65,106.21667
1296,2020,BANTEN,3603,TANGERANG,1.84,3245619,59719,3603,-6.2,106.46667
1297,2020,BANTEN,3604,SERANG,2.44,1622630,39592,3604,-6.15,106.0
1298,2020,BANTEN,3671,TANGERANG,1.42,1895486,26916,3671,-6.17944,106.62991
1299,2020,BANTEN,3672,KOTA CILEGON,2.02,434896,8785,3672,-6.01667,106.01667
1300,2020,BANTEN,3673,SERANG,1.29,692101,8928,3673,-6.12563,106.14999
1301,2020,BANTEN,3674,KOTA TANGERANG SELATAN,1.51,1354350,20451,3674,-6.29373,106.71244
1302,2020,BALI,5101,JEMBRANA,6.59,317064,20895,5101,-8.3,114.66667
1303,2020,BALI,5102,TABANAN,4.12,461630,19019,5102,-8.43333,115.06667
1304,2020,BALI,5103,BADUNG,2.61,548191,14308,5103,-8.51667,115.2
1305,2020,BALI,5104,GIANYAR,2.03,515344,10461,5104,-8.46667,115.28333
1306,2020,BALI,5105,KLUNGKUNG,5.03,206925,10408,5105,-8.55,115.4
1307,2020,BALI,5106,BANGLI,4.16,258721,10763,5106,-8.28333,115.35
1308,2020,BALI,5107,KARANGASEM,6.71,492402,33040,5107,-8.3891,115.5393
1309,2020,BALI,5108,BULELENG,5.47,791813,43312,5108,-8.25,114.96667
1310,2020,BALI,5171,KOTA DENPASAR,2.52,725314,18278,5171,-8.66667,115.21663
1311,2020,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,2.4,721481,17316,5201,-8.69583,116.11667
