No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish
1098,2020,SUMATERA BARAT,1372,KOTA SOLOK,5.02,73438,3687
1099,2020,SUMATERA BARAT,1373,KOTA SAWAHLUNTO,6.41,65138,4175
1100,2020,SUMATERA BARAT,1374,KOTA PADANG PANJANG,6.05,56311,3407
1101,2020,SUMATERA BARAT,1375,KOTA BUKITTINGGI,4.27,121028,5168
1102,2020,SUMATERA BARAT,1376,KOTA PAYAKUMBUH,5.37,139576,7495
1103,2020,SUMATERA BARAT,1377,KOTA PARIAMAN,3.75,94224,3533
1104,2020,RIAU,1401,KUANTAN SINGINGI,10.87,334943,36408
1105,2020,RIAU,1402,INDRAGIRI HULU,9.11,444548,40498
1106,2020,RIAU,1403,INDRAGIRI HILIR,13.91,654909,91098
1107,2020,RIAU,1404,PELALAWAN,7.14,390046,27849
1108,2020,RIAU,1405,SIAK,7.02,457940,32147
1109,2020,RIAU,1406,KAMPAR,9.34,841332,78580
1110,2020,RIAU,1407,ROKAN HULU,9.64,561385,54118
1111,2020,RIAU,1408,BENGKALIS,9.45,565569,53446
1112,2020,RIAU,1409,ROKAN HILIR,8.24,637161,52502
1113,2020,RIAU,1410,KEPULAUAN MERANTI,10.41,206116,21457
1114,2020,RIAU,1471,KOTA PEKANBARU,7.51,983356,73850
1115,2020,RIAU,1473,D U M A I,8.35,316782,26451
1116,2020,JAMBI,1501,KERINCI,10.33,250259,25852
1117,2020,JAMBI,1502,MERANGIN,10.06,354052,35618
1118,2020,JAMBI,1503,SAROLANGUN,10.26,290047,29759
1119,2020,JAMBI,1504,BATANGHARI,9.06,301700,27334
1120,2020,JAMBI,1505,MUARO JAMBI,8.17,402017,32845
1121,2020,JAMBI,1506,TANJUNG JABUNG TIMUR,9.89,229813,22729
1122,2020,JAMBI,1507,TANJUNG JABUNG BARAT,10.74,317498,34099
1123,2020,JAMBI,1508,TEBO,9.93,337669,33531
1124,2020,JAMBI,1509,BUNGO,8.75,362363,31707
1125,2020,JAMBI,1571,KOTA JAMBI,6.71,606200,40676
1126,2020,JAMBI,1572,KOTA SUNGAI PENUH,7.95,96610,7680
1127,2020,SUMATERA SELATAN,1601,OGAN KOMERING ULU,11.44,367603,42054
1128,2020,SUMATERA SELATAN,1602,OGAN KOMERING ILIR,8.32,769348,64010
1129,2020,SUMATERA SELATAN,1603,MUARA ENIM,8.24,612900,50503
1130,2020,SUMATERA SELATAN,1604,LAHAT,10.11,430071,43480
1131,2020,SUMATERA SELATAN,1605,MUSI RAWAS,8.90,395570,35206
1132,2020,SUMATERA SELATAN,1606,MUSI BANYUASIN,7.64,622206,47537
1133,2020,SUMATERA SELATAN,1607,BANYUASIN,9.45,836914,79088
1134,2020,SUMATERA SELATAN,1608,OGAN KOMERING ULUSELATAN,12.80,408981,52350
1135,2020,SUMATERA SELATAN,1609,OGAN KOMERING ULUTIMUR,10.92,649853,70964
1136,2020,SUMATERA SELATAN,1610,OGAN ILIR,9.44,416549,39322
1137,2020,SUMATERA SELATAN,1611,EMPAT LAWANG,14.55,333622,48542
1138,2020,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANGILIR,9.18,194900,17892
1139,2020,SUMATERA SELATAN,1613,MUSI RAWAS UTARA,8.31,188861,15694
1140,2020,SUMATERA SELATAN,1671,KOTA PALEMBANG,8.99,1668848,150029
1141,2020,SUMATERA SELATAN,1672,KOTA PRABUMULIH,14.56,193196,28129
1142,2020,SUMATERA SELATAN,1673,KOTA PAGAR ALAM,17.03,143844,24497
1143,2020,SUMATERA SELATAN,1674,KOTA LUBUK LINGGAU,11.14,234166,26086
1144,2020,BENGKULU,1701,BENGKULU SELATAN,8.09,166249,13450
1145,2020,BENGKULU,1702,REJANG LEBONG,11.62,276645,32146
1146,2020,BENGKULU,1703,BENGKULU UTARA,6.56,296523,19452
1147,2020,BENGKULU,1704,KAUR,6.33,126551,8011
1148,2020,BENGKULU,1705,SELUMA,7.38,207877,15341
1149,2020,BENGKULU,1706,MUKO MUKO,3.64,190498,6934
1150,2020,BENGKULU,1707,LEBONG,8.03,106293,8535
1151,2020,BENGKULU,1708,KEPAHIANG,10.99,149737,16456
1152,2020,BENGKULU,1709,BENGKULU TENGAH,5.67,116706,6617
1153,2020,BENGKULU,1771,KOTA BENGKULU,8.20,373591,30634
1154,2020,LAMPUNG,1801,LAMPUNG BARAT,10.98,302139,33175
1155,2020,LAMPUNG,1802,TANGGAMUS,13.22,640275,84644
1156,2020,LAMPUNG,1803,LAMPUNG SELATAN,12.33,1064301,131228
1157,2020,LAMPUNG,1804,LAMPUNG TIMUR,12.30,1110340,136572
1158,2020,LAMPUNG,1805,LAMPUNG TENGAH,12.46,1460045,181922
1159,2020,LAMPUNG,1806,LAMPUNG UTARA,12.46,633099,78884
1160,2020,LAMPUNG,1807,WAY KANAN,10.19,473575,48257
1161,2020,LAMPUNG,1808,TULANGBAWANG,11.17,430021,48033
1162,2020,LAMPUNG,1809,PESAWARAN,11.90,477468,56819
1163,2020,LAMPUNG,1810,PRINGSEWU,15.23,405466,61752
1164,2020,LAMPUNG,1811,MESUJI,12.27,227518,27916
1165,2020,LAMPUNG,1812,TULANG BAWANG BARAT,14.32,286162,40978
1166,2020,LAMPUNG,1813,PESISIR BARAT,7.23,162697,11763
1167,2020,LAMPUNG,1871,KOTA BANDAR LAMPUNG,11.74,1166066,136896
1168,2020,LAMPUNG,1872,KOTA METRO,11.54,168676,19465
1169,2020,KEPULAUAN BANGKA BELITUNG,1901,BANGKA,9.43,326265,30767
1170,2020,KEPULAUAN BANGKA BELITUNG,1902,BELITUNG,8.12,182079,14785
1171,2020,KEPULAUAN BANGKA BELITUNG,1903,BANGKA BARAT,11.70,204612,23940
1172,2020,KEPULAUAN BANGKA BELITUNG,1904,BANGKA TENGAH,8.04,198946,15995
1173,2020,KEPULAUAN BANGKA BELITUNG,1905,BANGKA SELATAN,9.32,198189,18471
1174,2020,KEPULAUAN BANGKA BELITUNG,1906,BELITUNG TIMUR,9.71,127018,12333
1175,2020,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKAL PINANG,8.97,218569,19606
1176,2020,KEPULAUAN RIAU,2101,KARIMUN,9.74,253457,24687
1177,2020,KEPULAUAN RIAU,2102,BINTAN,10.03,159518,16000
1178,2020,KEPULAUAN RIAU,2103,NATUNA,11.39,81495,9282
1179,2020,KEPULAUAN RIAU,2104,LINGGA,13.47,98633,13286
1180,2020,KEPULAUAN RIAU,2105,KEPULAUAN ANAMBAS,7.24,47402,3432
1181,2020,KEPULAUAN RIAU,2171,KOTA BATAM,4.40,1196396,52641
1182,2020,KEPULAUAN RIAU,2172,KOTA TANJUNG PINANG,6.07,227663,13819
1183,2020,DKI JAKARTA,3101,KEPULAUAN SERIBU,2.86,27749,794
1184,2020,DKI JAKARTA,3171,KOTA JAKARTA SELATAN,1.50,2226812,33402
1185,2020,DKI JAKARTA,3172,KOTA JAKARTA TIMUR,2.18,3037139,66210
1186,2020,DKI JAKARTA,3173,KOTA JAKARTA PUSAT,1.97,1056896,20821
1187,2020,DKI JAKARTA,3174,KOTA JAKARTA BARAT,1.78,2434511,43334
1188,2020,DKI JAKARTA,3175,KOTA JAKARTA UTARA,2.18,1778981,38782
1189,2020,JAWA BARAT,3201,BOGOR,4.06,5427068,220339
1190,2020,JAWA BARAT,3202,SUKABUMI,4.89,2725450,133275
1191,2020,JAWA BARAT,3203,CIANJUR,4.75,2477560,117684
1192,2020,JAWA BARAT,3204,BANDUNG,5.07,3623790,183726
1193,2020,JAWA BARAT,3205,GARUT,4.06,2585607,104976
1194,2020,JAWA BARAT,3206,TASIKMALAYA,5.64,1865203,105197
1195,2020,JAWA BARAT,3207,CIAMIS,5.11,1229069,62805
1196,2020,JAWA BARAT,3208,KUNINGAN,3.51,1167686,40986
1197,2020,JAWA BARAT,3209,CIREBON,5.41,2270621,122841
1198,2020,JAWA BARAT,3210,MAJALENGKA,4.17,1305476,54438
1199,2020,JAWA BARAT,3211,SUMEDANG,4.01,1152507,46216
1200,2020,JAWA BARAT,3212,INDRAMAYU,4.28,1834434,78514
1201,2020,JAWA BARAT,3213,SUBANG,4.81,1595320,76735
1202,2020,JAWA BARAT,3214,PURWAKARTA,4.08,997869,40713
1203,2020,JAWA BARAT,3215,KARAWANG,3.79,2439085,92441
1204,2020,JAWA BARAT,3216,BEKASI,2.26,3113017,70354
1205,2020,JAWA BARAT,3217,BANDUNG BARAT,5.07,1788336,90669
1206,2020,JAWA BARAT,3218,PANGANDARAN,4.39,423667,18599
1207,2020,JAWA BARAT,3271,BOGOR,2.95,1043070,30771
1208,2020,JAWA BARAT,3272,SUKABUMI,3.65,346325,12641
1209,2020,JAWA BARAT,3273,BANDUNG,2.82,2444160,68925
1210,2020,JAWA BARAT,3274,CIREBON,4.52,333303,15065
1211,2020,JAWA BARAT,3275,BEKASI,1.33,2543676,33831
1212,2020,JAWA BARAT,3276,KOTA DEPOK,1.26,2056335,25910
1213,2020,JAWA BARAT,3277,KOTA CIMAHI,2.66,568400,15119
1214,2020,JAWA BARAT,3278,TASIKMALAYA,4.17,716155,29864
1215,2020,JAWA BARAT,3279,BANJAR,3.93,200973,7898
1216,2020,JAWA TENGAH,3301,CILACAP,13.53,1944857,263139
1217,2020,JAWA TENGAH,3302,BANYUMAS,11.36,1776918,201858
1218,2020,JAWA TENGAH,3303,PURBALINGGA,11.54,998561,115234
1219,2020,JAWA TENGAH,3304,BANJARNEGARA,12.87,1017767,130987
1220,2020,JAWA TENGAH,3305,KEBUMEN,12.55,1350438,169480
1221,2020,JAWA TENGAH,3306,PURWOREJO,16.51,769880,127107
1222,2020,JAWA TENGAH,3307,WONOSOBO,15.73,879124,138286
1223,2020,JAWA TENGAH,3308,MAGELANG,13.75,1299859,178731
1224,2020,JAWA TENGAH,3309,BOYOLALI,12.59,1062713,133796
1225,2020,JAWA TENGAH,3310,KLATEN,14.16,1260506,178488
1226,2020,JAWA TENGAH,3311,SUKOHARJO,11.54,907587,104736
1227,2020,JAWA TENGAH,3312,WONOGIRI,15.80,1043177,164822
1228,2020,JAWA TENGAH,3313,KARANGANYAR,9.93,931963,92544
1229,2020,JAWA TENGAH,3314,SRAGEN,10.98,976951,107269
1230,2020,JAWA TENGAH,3315,GROBOGAN,16.85,1453526,244919
1231,2020,JAWA TENGAH,3316,BLORA,15.35,884333,135745
1232,2020,JAWA TENGAH,3317,REMBANG,13.98,645333,90218
1233,2020,JAWA TENGAH,3318,PATI,12.96,1324188,171615
1234,2020,JAWA TENGAH,3319,KUDUS,10.06,849184,85428
1235,2020,JAWA TENGAH,3320,JEPARA,13.64,1184947,161627
1236,2020,JAWA TENGAH,3321,DEMAK,8.02,1203956,96557
1237,2020,JAWA TENGAH,3322,SEMARANG,9.68,1053094,101939
1238,2020,JAWA TENGAH,3323,TEMANGGUNG,16.16,790174,127692
1239,2020,JAWA TENGAH,3324,KENDAL,11.72,1018505,119369
1240,2020,JAWA TENGAH,3325,BATANG,9.93,801718,79611
1241,2020,JAWA TENGAH,3326,PEKALONGAN,7.81,968821,75665
1242,2020,JAWA TENGAH,3327,PEMALANG,10.26,1471489,150975
1243,2020,JAWA TENGAH,3328,TEGAL,9.33,1596996,149000
1244,2020,JAWA TENGAH,3329,BREBES,11.30,1978759,223600
1245,2020,JAWA TENGAH,3371,MAGELANG,10.58,121526,12857
1246,2020,JAWA TENGAH,3372,KOTA SURAKARTA,7.83,522364,40901
1247,2020,JAWA TENGAH,3373,KOTA SALATIGA,6.54,192322,12578
1248,2020,JAWA TENGAH,3374,SEMARANG,5.69,1653524,94086
1249,2020,JAWA TENGAH,3375,PEKALONGAN,7.35,307150,22576
1250,2020,JAWA TENGAH,3376,TEGAL,5.82,273825,15937
1251,2020,DI YOGYAKARTA,3401,KULON PROGO,13.29,436395,57997
1252,2020,DI YOGYAKARTA,3402,BANTUL,9.38,985770,92465
1253,2020,DI YOGYAKARTA,3403,GUNUNGKIDUL,14.52,747161,108488
1254,2020,DI YOGYAKARTA,3404,SLEMAN,6.68,1125804,75204
1255,2020,DI YOGYAKARTA,3471,KOTA YOGYAKARTA,8.30,373589,31008
1256,2020,JAWA TIMUR,3501,PACITAN,11.25,586110,65937
1257,2020,JAWA TIMUR,3502,PONOROGO,9.95,949318,94457
1258,2020,JAWA TIMUR,3503,TRENGGALEK,12.69,731125,92780
1259,2020,JAWA TIMUR,3504,TULUNGAGUNG,8.40,1089775,91541
1260,2020,JAWA TIMUR,3505,BLITAR,11.39,1223745,139385
1261,2020,JAWA TIMUR,3506,KEDIRI,9.03,1635294,147667
1262,2020,JAWA TIMUR,3507,MALANG,10.59,2654448,281106
1263,2020,JAWA TIMUR,3508,LUMAJANG,11.29,1119251,126363
1264,2020,JAWA TIMUR,3509,JEMBER,9.72,2536729,246570
1265,2020,JAWA TIMUR,3510,BANYUWANGI,10.32,1708114,176277
1266,2020,JAWA TIMUR,3511,BONDOWOSO,13.64,776151,105867
1267,2020,JAWA TIMUR,3512,SITUBONDO,15.49,685967,106256
1268,2020,JAWA TIMUR,3513,PROBOLINGGO,9.74,1152537,112257
1269,2020,JAWA TIMUR,3514,PASURUAN,8.56,1605969,137471
1270,2020,JAWA TIMUR,3515,SIDOARJO,4.09,2082801,85187
1271,2020,JAWA TIMUR,3516,MOJOKERTO,5.93,1119209,66369
1272,2020,JAWA TIMUR,3517,JOMBANG,8.95,1318062,117967
1273,2020,JAWA TIMUR,3518,NGANJUK,9.74,1103902,107520
1274,2020,JAWA TIMUR,3519,MADIUN,10.71,744350,79720
1275,2020,JAWA TIMUR,3520,MAGETAN,9.05,670812,60708
1276,2020,JAWA TIMUR,3521,NGAWI,12.75,870057,110932
1277,2020,JAWA TIMUR,3522,BOJONEGORO,8.74,1301635,113763
1278,2020,JAWA TIMUR,3523,TUBAN,10.26,1198012,122916
1279,2020,JAWA TIMUR,3524,LAMONGAN,6.02,1344165,80919
1280,2020,JAWA TIMUR,3525,GRESIK,4.43,1311215,58087
1281,2020,JAWA TIMUR,3526,BANGKALAN,7.39,1060377,78362
1282,2020,JAWA TIMUR,3527,SAMPANG,7.80,969694,75636
1283,2020,JAWA TIMUR,3528,PAMEKASAN,9.83,850057,83561
1284,2020,JAWA TIMUR,3529,SUMENEP,8.06,1124436,90630
1285,2020,JAWA TIMUR,3571,KEDIRI,7.19,286796,20621
1286,2020,JAWA TIMUR,3572,BLITAR,5.44,149149,8114
1287,2020,JAWA TIMUR,3573,MALANG,5.31,843810,44806
1288,2020,JAWA TIMUR,3574,PROBOLINGGO,5.90,239649,14139
1289,2020,JAWA TIMUR,3575,PASURUAN,5.55,208006,11544
1290,2020,JAWA TIMUR,3576,MOJOKERTO,5.61,132434,7430
1291,2020,JAWA TIMUR,3577,MADIUN,5.89,195175,11496
1292,2020,JAWA TIMUR,3578,KOTA SURABAYA,3.82,2874314,109799
1293,2020,JAWA TIMUR,3579,KOTA BATU,5.33,213046,11355
1294,2020,BANTEN,3601,PANDEGLANG,3.60,1272687,45817
1295,2020,BANTEN,3602,LEBAK,3.14,1386793,43545
1296,2020,BANTEN,3603,TANGERANG,1.84,3245619,59719
1297,2020,BANTEN,3604,SERANG,2.44,1622630,39592
1298,2020,BANTEN,3671,TANGERANG,1.42,1895486,26916
1299,2020,BANTEN,3672,KOTA CILEGON,2.02,434896,8785
1300,2020,BANTEN,3673,SERANG,1.29,692101,8928
1301,2020,BANTEN,3674,KOTA TANGERANG SELATAN,1.51,1354350,20451
1302,2020,BALI,5101,JEMBRANA,6.59,317064,20895
1303,2020,BALI,5102,TABANAN,4.12,461630,19019
1304,2020,BALI,5103,BADUNG,2.61,548191,14308
1305,2020,BALI,5104,GIANYAR,2.03,515344,10461
1306,2020,BALI,5105,KLUNGKUNG,5.03,206925,10408
1307,2020,BALI,5106,BANGLI,4.16,258721,10763
1308,2020,BALI,5107,KARANGASEM,6.71,492402,33040
1309,2020,BALI,5108,BULELENG,5.47,791813,43312
1310,2020,BALI,5171,KOTA DENPASAR,2.52,725314,18278
1311,2020,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,2.40,721481,17316
1312,2020,NUSA TENGGARA BARAT,5202,LOMBOK TENGAH,3.56,1034859,36841
1313,2020,NUSA TENGGARA BARAT,5203,LOMBOK TIMUR,3.43,1325240,45456
1314,2020,NUSA TENGGARA BARAT,5204,SUMBAWA,2.48,509753,12642
1315,2020,NUSA TENGGARA BARAT,5205,DOMPU,2.73,236665,6461
1316,2020,NUSA TENGGARA BARAT,5206,BIMA,4.03,514105,20718
1317,2020,NUSA TENGGARA BARAT,5207,SUMBAWA BARAT,0.91,145798,1327
1318,2020,NUSA TENGGARA BARAT,5208,LOMBOK UTARA,3.65,247400,9030
1319,2020,NUSA TENGGARA BARAT,5271,KOTA MATARAM,1.21,429651,5199
1320,2020,NUSA TENGGARA BARAT,5272,BIMA,1.56,155140,2420
1321,2020,NUSA TENGGARA TIMUR,5301,SUMBA BARAT,8.66,145097,12565
1322,2020,NUSA TENGGARA TIMUR,5302,SUMBA TIMUR,9.04,244820,22132
1323,2020,NUSA TENGGARA TIMUR,5303,KUPANG,15.43,366383,56533
1324,2020,NUSA TENGGARA TIMUR,5304,TIMOR TENGAH SELATAN,14.00,455410,63757
1325,2020,NUSA TENGGARA TIMUR,5305,TIMOR TENGAH UTARA,13.97,259829,36298
1326,2020,NUSA TENGGARA TIMUR,5306,BELU,12.00,217973,26157
1327,2020,NUSA TENGGARA TIMUR,5307,ALOR,12.87,211872,27268
1328,2020,NUSA TENGGARA TIMUR,5308,LEMBATA,20.04,135930,27240
1329,2020,NUSA TENGGARA TIMUR,5309,FLORES TIMUR,15.83,276896,43833
1330,2020,NUSA TENGGARA TIMUR,5310,SIKKA,16.84,321953,54217
1331,2020,NUSA TENGGARA TIMUR,5311,ENDE,12.73,270763,34468
1332,2020,NUSA TENGGARA TIMUR,5312,NGADA,8.93,165254,14757
1333,2020,NUSA TENGGARA TIMUR,5313,MANGGARAI,11.11,312855,34758
1334,2020,NUSA TENGGARA TIMUR,5314,ROTE NDAO,16.95,143764,24368
1335,2020,NUSA TENGGARA TIMUR,5315,MANGGARAI BARAT,9.90,256317,25375
1336,2020,NUSA TENGGARA TIMUR,5316,SUMBA TENGAH,10.94,85482,9352
1337,2020,NUSA TENGGARA TIMUR,5317,SUMBA BARAT DAYA,10.50,303650,31883
1338,2020,NUSA TENGGARA TIMUR,5318,NAGEKEO,11.95,159732,19088
1339,2020,NUSA TENGGARA TIMUR,5319,MANGGARAI TIMUR,13.52,275603,37262
1340,2020,NUSA TENGGARA TIMUR,5320,SABU RAIJUA,11.43,89327,10210
1341,2020,NUSA TENGGARA TIMUR,5321,MALAKA,15.42,183898,28357
1342,2020,NUSA TENGGARA TIMUR,5371,KUPANG,12.58,442758,55699
1343,2020,KALIMANTAN BARAT,6101,SAMBAS,21.27,629905,133981
1344,2020,KALIMANTAN BARAT,6102,BENGKAYANG,21.01,286366,60165
1345,2020,KALIMANTAN BARAT,6103,LANDAK,24.23,397610,96341
1346,2020,KALIMANTAN BARAT,6104,MEMPAWAH,20.71,301560,62453
1347,2020,KALIMANTAN BARAT,6105,SANGGAU,24.52,484836,118882
1348,2020,KALIMANTAN BARAT,6106,KETAPANG,20.40,570657,116414
1349,2020,KALIMANTAN BARAT,6107,SINTANG,23.36,421306,98417
1350,2020,KALIMANTAN BARAT,6108,KAPUAS HULU,23.87,252609,60298
1351,2020,KALIMANTAN BARAT,6109,SEKADAU,22.21,211559,46987
1352,2020,KALIMANTAN BARAT,6110,MELAWI,26.96,228270,61542
1353,2020,KALIMANTAN BARAT,6111,KAYONG UTARA,19.17,126571,24264
1354,2020,KALIMANTAN BARAT,6112,KUBU RAYA,19.33,609392,117795
1355,2020,KALIMANTAN BARAT,6171,KOTA PONTIANAK,9.47,658685,62377
1356,2020,KALIMANTAN BARAT,6172,KOTA SINGKAWANG,8.69,235064,20427
1357,2020,KALIMANTAN TENGAH,6201,KOTAWARINGIN BARAT,9.36,270388,25308
1358,2020,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,10.62,428895,45549
1359,2020,KALIMANTAN TENGAH,6203,KAPUAS,15.40,410446,63209
1360,2020,KALIMANTAN TENGAH,6204,BARITO SELATAN,10.98,131140,14399
1361,2020,KALIMANTAN TENGAH,6205,BARITO UTARA,11.34,154812,17556
1362,2020,KALIMANTAN TENGAH,6206,SUKAMARA,6.77,63464,4297
1363,2020,KALIMANTAN TENGAH,6207,LAMANDAU,5.52,97611,5388
1364,2020,KALIMANTAN TENGAH,6208,SERUYAN,7.90,162906,12870
1365,2020,KALIMANTAN TENGAH,6209,KATINGAN,8.30,162222,13464
1366,2020,KALIMANTAN TENGAH,6210,PULANG PISAU,9.65,134499,12979
1367,2020,KALIMANTAN TENGAH,6211,GUNUNG MAS,5.60,135373,7581
1368,2020,KALIMANTAN TENGAH,6212,BARITO TIMUR,12.35,113229,13984
1369,2020,KALIMANTAN TENGAH,6213,MURUNG RAYA,9.59,111527,10695
1370,2020,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,8.85,293457,25971
1371,2020,KALIMANTAN SELATAN,6301,TANAH LAUT,2.50,348966,8724
1372,2020,KALIMANTAN SELATAN,6302,KOTABARU,2.10,325622,6838
1373,2020,KALIMANTAN SELATAN,6303,BANJAR,3.17,565635,17931
1374,2020,KALIMANTAN SELATAN,6304,BARITO KUALA,4.25,313021,13303
1375,2020,KALIMANTAN SELATAN,6305,TAPIN,2.81,189475,5324
1376,2020,KALIMANTAN SELATAN,6306,HULU SUNGAI SELATAN,3.94,228006,8983
1377,2020,KALIMANTAN SELATAN,6307,HULU SUNGAI TENGAH,4.64,258721,12005
1378,2020,KALIMANTAN SELATAN,6308,HULU SUNGAI UTARA,3.87,226727,8774
1379,2020,KALIMANTAN SELATAN,6309,TABALONG,2.05,253305,5193
1380,2020,KALIMANTAN SELATAN,6310,TANAH BUMBU,1.81,322646,5840
1381,2020,KALIMANTAN SELATAN,6311,BALANGAN,3.45,130355,4497
1382,2020,KALIMANTAN SELATAN,6371,KOTA BANJARMASIN,1.50,657663,9865
1383,2020,KALIMANTAN SELATAN,6372,KOTA BANJARBARU,1.40,253442,3548
1384,2020,KALIMANTAN TIMUR,6401,PASER,11.64,275452,32063
1385,2020,KALIMANTAN TIMUR,6402,KUTAI BARAT,11.17,172288,19245
1386,2020,KALIMANTAN TIMUR,6403,KUTAI KARTANEGARA,11.14,729382,81253
1387,2020,KALIMANTAN TIMUR,6404,KUTAI TIMUR,9.24,434459,40144
1388,2020,KALIMANTAN TIMUR,6405,BERAU,5.14,248035,12749
1389,2020,KALIMANTAN TIMUR,6409,PENAJAM PASER UTARA,11.58,178681,20691
1390,2020,KALIMANTAN TIMUR,6411,MAHAKAM ULU,8.20,32513,2666
1391,2020,KALIMANTAN TIMUR,6471,KOTA BALIKPAPAN,5.90,688318,40611
1392,2020,KALIMANTAN TIMUR,6472,KOTA SAMARINDA,6.29,827994,52081
1393,2020,KALIMANTAN TIMUR,6474,KOTA BONTANG,5.21,178917,9322
1394,2020,KALIMANTAN UTARA,6501,MALINAU,10.73,82510,8853
1395,2020,KALIMANTAN UTARA,6502,BULUNGAN,10.77,151844,16354
1396,2020,KALIMANTAN UTARA,6503,TANA TIDUNG,10.92,25584,2794
1397,2020,KALIMANTAN UTARA,6504,NUNUKAN,15.42,199090,30700
1398,2020,KALIMANTAN UTARA,6571,KOTA TARAKAN,10.78,242786,26172
1399,2020,SULAWESI UTARA,7101,BOLAANG MONGONDOW,4.64,248751,11542
1400,2020,SULAWESI UTARA,7102,MINAHASA,4.77,347290,16566
1401,2020,SULAWESI UTARA,7103,KEPULAUAN SANGIHE,6.72,139262,9358
1402,2020,SULAWESI UTARA,7104,KEPULAUAN TALAUD,5.94,94521,5615
1403,2020,SULAWESI UTARA,7105,MINAHASA SELATAN,6.87,236463,16245
1404,2020,SULAWESI UTARA,7106,MINAHASA UTARA,3.62,224993,8145
1405,2020,SULAWESI UTARA,7107,BOLAANG MONGONDOW UTARA,8.55,83112,7106
1406,2020,SULAWESI UTARA,7108,KEPULAUAN SIAU TAGULANDANG BIARO,6.59,71817,4733
1407,2020,SULAWESI UTARA,7109,MINAHASA TENGGARA,6.45,116323,7503
1408,2020,SULAWESI UTARA,7110,BOLAANG MONGONDOW SELATAN,5.91,69791,4125
1409,2020,SULAWESI UTARA,7111,BOLAANG MONGONDOW TIMUR,4.60,88241,4059
1410,2020,SULAWESI UTARA,7171,KOTA MANADO,2.22,451916,10033
1411,2020,SULAWESI UTARA,7172,KOTA BITUNG,3.06,225134,6889
1412,2020,SULAWESI UTARA,7173,KOTA TOMOHON,2.77,100587,2786
1413,2020,SULAWESI UTARA,7174,KOTA KOTAMOBAGU,2.44,123722,3019
1414,2020,SULAWESI TENGAH,7201,BANGGAI KEPULAUAN,13.27,120142,15943
1415,2020,SULAWESI TENGAH,7202,BANGGAI,8.15,362275,29525
1416,2020,SULAWESI TENGAH,7203,MOROWALI,4.97,161727,8038
1417,2020,SULAWESI TENGAH,7204,POSO,7.31,244875,17900
1418,2020,SULAWESI TENGAH,7205,DONGGALA,10.41,300436,31275
1419,2020,SULAWESI TENGAH,7206,TOLITOLI,9.58,225154,21570
1420,2020,SULAWESI TENGAH,7207,BUOL,8.06,145254,11707
1421,2020,SULAWESI TENGAH,7208,PARIGI MOUTONG,11.27,440015,49590
1422,2020,SULAWESI TENGAH,7209,TOJO UNA UNA,8.70,163829,14253
1423,2020,SULAWESI TENGAH,7210,SIGI,10.66,257585,27459
1424,2020,SULAWESI TENGAH,7211,BANGGAI LAUT,10.51,70435,7403
1425,2020,SULAWESI TENGAH,7212,MOROWALI UTARA,7.41,120789,8950
1426,2020,SULAWESI TENGAH,7271,KOTA PALU,4.36,373218,16272
1427,2020,SULAWESI SELATAN,7301,KEPULAUAN SELAYAR,11.87,137071,16270
1428,2020,SULAWESI SELATAN,7302,BULUKUMBA,14.73,437607,64460
1429,2020,SULAWESI SELATAN,7303,BANTAENG,9.92,196716,19514
1430,2020,SULAWESI SELATAN,7304,JENEPONTO,14.34,401610,57591
1431,2020,SULAWESI SELATAN,7305,TAKALAR,12.13,300853,36493
1432,2020,SULAWESI SELATAN,7306,GOWA,7.81,765836,59812
1433,2020,SULAWESI SELATAN,7307,SINJAI,10.91,259478,28309
1434,2020,SULAWESI SELATAN,7308,MAROS,7.83,391774,30676
1435,2020,SULAWESI SELATAN,7309,PANGKAJENE KEPULAUAN,9.84,345775,34024
1436,2020,SULAWESI SELATAN,7310,BARRU,10.43,184452,19238
1437,2020,SULAWESI SELATAN,7311,BONE,16.37,801775,131251
1438,2020,SULAWESI SELATAN,7312,SOPPENG,19.78,235167,46516
1439,2020,SULAWESI SELATAN,7313,WAJO,10.68,379079,40486
1440,2020,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,9.62,319990,30783
1441,2020,SULAWESI SELATAN,7315,PINRANG,11.04,403994,44601
1442,2020,SULAWESI SELATAN,7316,ENREKANG,10.96,225172,24679
1443,2020,SULAWESI SELATAN,7317,LUWU,10.74,365608,39266
1444,2020,SULAWESI SELATAN,7318,TANA TORAJA,10.10,280794,28360
1445,2020,SULAWESI SELATAN,7322,LUWU UTARA,10.81,322919,34908
1446,2020,SULAWESI SELATAN,7325,LUWU TIMUR,8.49,296741,25193
1447,2020,SULAWESI SELATAN,7326,TORAJA UTARA,8.66,261086,22610
1448,2020,SULAWESI SELATAN,7371,KOTA MAKASSAR,5.46,1423877,77744
1449,2020,SULAWESI SELATAN,7372,KOTA PARE PARE,5.95,151454,9012
